nombre,url nar,urls bd en nar y redirigida son distintas,url bd en nar,url bd redirigida,status url bd,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,ultima modificacion de la pagina de la bd,dias transcurridos desde la ultima modificacion de la pagina de la bd
HotRegion,https://www.oxfordjournals.org/nar/database/summary/1522,,http://prism.ccbb.ku.edu.tr/hotregion,,<urlopen error timed out>,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/GKR929,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr929,,
InterEvol,https://www.oxfordjournals.org/nar/database/summary/1523,True,http://biodev.cea.fr/interevol,http://biodev.cea.fr/interevol/,200,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/GKR845,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr845,,
PINA,https://www.oxfordjournals.org/nar/database/summary/1524,False,https://omics.bjcancer.org/pina/,https://omics.bjcancer.org/pina/,200,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/gkaa1075,https://academic.oup.com/nar/article/49/D1/D1351/5999889,,
Predictive Networks,https://www.oxfordjournals.org/nar/database/summary/1525,False,http://predictivenetworks.org,http://predictivenetworks.org,200,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/GKR1050,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1050,2022-05-21,2
Newt-omics,https://www.oxfordjournals.org/nar/database/summary/1526,,http://newt-omics.mpi-bn.mpg.de,,<urlopen error timed out>,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/GKR873,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr873,,
OGEE,https://www.oxfordjournals.org/nar/database/summary/1527,False,https://v3.ogee.info,https://v3.ogee.info,200,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,https://doi.org/10.1093/nar/gkaa884,https://academic.oup.com/nar/article/49/D1/D998/5934414,2021-09-18,247
zfishbook,https://www.oxfordjournals.org/nar/database/summary/1528,True,http://zfishbook.org/,http://www.zfishmeta.org/,200,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/GKR957,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr957,,
HaploReg,https://www.oxfordjournals.org/nar/database/summary/1529,True,http://compbio.mit.edu/HaploReg,https://pubs.broadinstitute.org/mammals/haploreg/haploreg.php,200,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/GKR917,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr917,,
Disease Ontology,https://www.oxfordjournals.org/nar/database/summary/1530,True,http://diseaseontology.sf.net/,http://diseaseontology.sourceforge.net/,200,Genomics Databases (non-vertebrate),"Genome annotation terms, ontologies and nomenclature",,,,,http://dx.doi.org/10.1093/nar/gku1011,http://academic.oup.com/nar/article/43/D1/D1071/2435381/Disease-Ontology-2015-update-an-expanded-and,2009-09-28,4620
CanSAR,https://www.oxfordjournals.org/nar/database/summary/1531,,http://cansar.icr.ac.uk,,HTTP Error 403: Forbidden,Human Genes and Diseases,Cancer gene databases,,,,,https://doi.org/10.1093/nar/gkaa1059,https://academic.oup.com/nar/article/49/D1/D1074/5997433,,
COLT-Cancer,https://www.oxfordjournals.org/nar/database/summary/1532,True,http://colt.ccbr.utoronto.ca/cancer,http://dpsc.ccbr.utoronto.ca/cancer/,200,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/GKR959,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr959,2017-02-24,1914
IGDB.NSCLC,https://www.oxfordjournals.org/nar/database/summary/1533,False,http://igdb.nsclc.ibms.sinica.edu.tw,http://igdb.nsclc.ibms.sinica.edu.tw,200,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/GKR1183,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1183,,
Stem Cell Discovery Engine,https://www.oxfordjournals.org/nar/database/summary/1534,,http://discovery.hsci.harvard.edu/,,HTTP Error 403: Forbidden,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/GKR1051,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1051,,
UMD-BRCA1/BRCA2 databases,https://www.oxfordjournals.org/nar/database/summary/1535,False,http://www.umd.be/BRCA1/,http://www.umd.be/BRCA1/,200,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/GKR1160,https://academic.oup.com/nar/article/40/D1/D992/2903268,2022-05-23,0
ADHDgene,https://www.oxfordjournals.org/nar/database/summary/1536,,http://adhd.psych.ac.cn/,,<urlopen error timed out>,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/GKR992,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr992,,
AutismKB,https://www.oxfordjournals.org/nar/database/summary/1537,False,http://autism.cbi.pku.edu.cn,http://autism.cbi.pku.edu.cn,200,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/GKR1145,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1145,2013-04-09,3331
BGMUT,https://www.oxfordjournals.org/nar/database/summary/1538,True,http://www.ncbi.nlm.nih.gov/projects/gv/mhc/xslcgi.cgi?cmd=bgmut,https://www.ncbi.nlm.nih.gov/gv/mhc/?cmd=bgmut,200,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/GKR958,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr958,2018-01-23,1581
DiseaseMeth,https://www.oxfordjournals.org/nar/database/summary/1539,,http://202.97.205.78/diseasemeth,,<urlopen error timed out>,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/GKR1169,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1169,,
DistiLD,https://www.oxfordjournals.org/nar/database/summary/1540,False,http://distild.jensenlab.org/,http://distild.jensenlab.org/,200,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/GKR899,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr899,2011-08-17,3932
Dr.VIS,https://www.oxfordjournals.org/nar/database/summary/1541,,http://www.bioinfo.org/dr.vis,,<urlopen error [Errno 111] Connection refused>,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/gku1074,http://academic.oup.com/nar/article/43/D1/D887/2437378/DrVIS-v20-an-updated-database-of-human,,
GWASdb,https://www.oxfordjournals.org/nar/database/summary/1542,,http://jjwanglab.org/gwasdb,,<urlopen error [Errno -2] Name or service not known>,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/GKR1182,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1182,,
GeneWeaver,https://www.oxfordjournals.org/nar/database/summary/1544,,http://www.GeneWeaver.org,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)>,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/GKR968,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr968,,
modMine,https://www.oxfordjournals.org/nar/database/summary/1545,False,http://intermine.modencode.org,http://intermine.modencode.org,200,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/GKR921,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr921,,
ChEMBL,https://www.oxfordjournals.org/nar/database/summary/1548,False,https://www.ebi.ac.uk/chembldb/,https://www.ebi.ac.uk/chembldb/,200,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gkt1031,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1031,,
Human OligoGenome Resource,https://www.oxfordjournals.org/nar/database/summary/1549,,http://oligogenome.stanford.edu/,,<urlopen error timed out>,Other Molecular Biology Databases,Molecular probes and primers,,,,,http://dx.doi.org/10.1093/nar/GKR973,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr973,,
MitoMiner,https://www.oxfordjournals.org/nar/database/summary/1550,,http://mitominer.mrc-mbu.cam.ac.uk/,,HTTP Error 503: Service Temporarily Unavailable,Organelle databases,Mitochondrial genes and proteins,,,,,http://dx.doi.org/10.1093/nar/GKR1101,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1101,,
Phytozome,https://www.oxfordjournals.org/nar/database/summary/1551,,http://www.phytozome.net/,,HTTP Error 503: Service Unavailable,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/GKR944,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr944,,
PlantNATsDB,https://www.oxfordjournals.org/nar/database/summary/1552,,http://bis.zju.edu.cn/pnatdb/,,HTTP Error 404: Not Found,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/GKR823,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr823,,
PLEXdb,https://www.oxfordjournals.org/nar/database/summary/1553,True,http://www.plexdb.org,https://plexdb.org/,200,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/GKR938,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr938,,
LegumelIP,https://www.oxfordjournals.org/nar/database/summary/1555,False,http://plantgrn.noble.org/LegumeIP/,http://plantgrn.noble.org/LegumeIP/,200,Plant databases,Other plants,,,,,https://doi.org/10.1093/nar/gkaa976,https://academic.oup.com/nar/article/49/D1/D1472/5964081,2021-11-17,187
DIGIT,https://www.oxfordjournals.org/nar/database/summary/1556,,http://circe.med.uniroma1.it/digit,,<urlopen error timed out>,Immunological databases,,,,,,http://dx.doi.org/10.1093/nar/GKR806,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr806,,
DNAtraffic,https://www.oxfordjournals.org/nar/database/summary/1557,,http://dnatraffic.ibb.waw.pl/,,<urlopen error timed out>,Cell biology,,,,,,http://dx.doi.org/10.1093/nar/GKR962,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr962,,
ExoCarta,https://www.oxfordjournals.org/nar/database/summary/1558,False,http://www.exocarta.org,http://www.exocarta.org,200,Cell biology,,,,,,http://dx.doi.org/10.1093/nar/GKR828,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr828,,
MetaBase,https://www.oxfordjournals.org/nar/database/summary/1560,,http://metadatabase.org,,<urlopen error timed out>,Genomics Databases (non-vertebrate),"Genome annotation terms, ontologies and nomenclature",,,,,http://dx.doi.org/10.1093/nar/GKR1099,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1099,,
GONUTS,https://www.oxfordjournals.org/nar/database/summary/1561,True,http://gowiki.tamu.edu,https://gowiki.tamu.edu/wiki/index.php/Main_Page,200,Genomics Databases (non-vertebrate),"Genome annotation terms, ontologies and nomenclature",,,,,http://dx.doi.org/10.1093/nar/GKR907,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr907,2021-01-11,497
EcoliWiki,https://www.oxfordjournals.org/nar/database/summary/1562,True,http://ecoliwiki.net,http://ww25.ecoliwiki.net/?subid1=20220524-0436-1374-bd91-584e313e3ea9,200,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/GKR880,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr880,,
SubtiWiki,https://www.oxfordjournals.org/nar/database/summary/1563,False,http://subtiwiki.uni-goettingen.de/,http://subtiwiki.uni-goettingen.de/,200,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/gkt1002,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1002,,
Nematodes.org,https://www.oxfordjournals.org/nar/database/summary/1564,,http://www.nematodes.org/nematodegenomes/index.php/Main_Page,,HTTP Error 500: Internal Server Error,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,http://dx.doi.org/10.1093/nar/GKR826,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr826,,
WikiPathways,https://www.oxfordjournals.org/nar/database/summary/1565,True,http://www.wikipathways.org,https://www.wikipathways.org/index.php/WikiPathways,200,Metabolic and Signaling Pathways,Metabolic pathways,,,,,http://dx.doi.org/10.1093/nar/GKR1074,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1074,,
SNPedia,https://www.oxfordjournals.org/nar/database/summary/1566,True,http://www.SNPedia.com,https://www.snpedia.com/,200,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/GKR798,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr798,2022-05-23,0
European Genome-phenome Archive (EGA),https://www.oxfordjournals.org/nar/database/summary/1568,True,http://www.ebi.ac.uk/ega/,https://ega-archive.org/,200,Nucleotide Sequence Databases,International Nucleotide Sequence Database Collaboration,,,,,,,,
Database of Genomic Variants archive (DGVa),https://www.oxfordjournals.org/nar/database/summary/1569,True,http://www.ebi.ac.uk/dgva/,https://www.ebi.ac.uk/dgva/,200,Human Genes and Diseases,General polymorphism databases,,,,,,,2019-10-25,941
ClinVar,https://www.oxfordjournals.org/nar/database/summary/1570,True,http://www.ncbi.nlm.nih.gov/clinvar/,https://www.ncbi.nlm.nih.gov/clinvar/,200,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/gkt1113,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1113,,
TFClass,https://www.oxfordjournals.org/nar/database/summary/1571,False,http://tfclass.bioinf.med.uni-goettingen.de/,http://tfclass.bioinf.med.uni-goettingen.de/,200,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,,
MonarchBase,https://www.oxfordjournals.org/nar/database/summary/1572,False,http://monarchbase.umassmed.edu,http://monarchbase.umassmed.edu,200,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1057,http://academic.oup.com/nar/article/41/D1/D758/1053819/MonarchBase-the-monarch-butterfly-genome-database,2015-04-07,2603
OrtholugeDB,https://www.oxfordjournals.org/nar/database/summary/1573,True,http://www.pathogenomics.sfu.ca/ortholugedb,https://ortholugedb.ca/,200,Protein sequence databases,Protein domain databases; protein classification,,,,,http://dx.doi.org/10.1093/nar/gks1241,http://academic.oup.com/nar/article/41/D1/D366/1071202/OrtholugeDB-a-bacterial-and-archaeal-orthology,,
2P2Idb,https://www.oxfordjournals.org/nar/database/summary/1574,,http://2p2idb.cnrs-mrs.fr/,,<urlopen error timed out>,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/gks1002,http://academic.oup.com/nar/article/41/D1/D824/1050567/2P2Idb-a-structural-database-dedicated-to,,
MetalPDB,https://www.oxfordjournals.org/nar/database/summary/1575,,http://metalweb.cerm.unifi.it/,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)>,Structure Databases,Nucleic acid structure,,,,,http://dx.doi.org/10.1093/nar/gks1063,http://academic.oup.com/nar/article/41/D1/D312/1055329/MetalPDB-a-database-of-metal-sites-in-biological,,
SecReT4,https://www.oxfordjournals.org/nar/database/summary/1576,True,http://db-mml.sjtu.edu.cn/SecReT4,https://bioinfo-mml.sjtu.edu.cn/SecReT4/index.php,200,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1248,http://academic.oup.com/nar/article/41/D1/D660/1071911/SecReT4-a-webbased-bacterial-type-IV-secretion,,
RhesusBase,https://www.oxfordjournals.org/nar/database/summary/1577,,http://rhesusbase.cbi.pku.edu.cn/,,<urlopen error [Errno -2] Name or service not known>,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gks835,http://academic.oup.com/nar/article/41/D1/D892/1073645/RhesusBase-a-knowledgebase-for-the-monkey-research,,
PlantRNA,https://www.oxfordjournals.org/nar/database/summary/1578,False,http://plantrna.ibmp.cnrs.fr/,http://plantrna.ibmp.cnrs.fr/,200,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gks935,http://academic.oup.com/nar/article/41/D1/D273/1073917/PlantRNA-a-database-for-tRNAs-of-photosynthetic,2022-01-05,138
LncRNADisease,https://www.oxfordjournals.org/nar/database/summary/1579,False,http://www.cuilab.cn/lncrnadisease,http://www.cuilab.cn/lncrnadisease,200,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/gks1099,http://academic.oup.com/nar/article/41/D1/D983/1057855/LncRNADisease-a-database-for-longnoncoding,,
LAMP,https://www.oxfordjournals.org/nar/database/summary/1580,True,http://www.llamp.net,https://www.llamp.net/,200,Metabolic and Signaling Pathways,Metabolic pathways,,,,,http://dx.doi.org/10.1093/nar/gks1139,http://academic.oup.com/nar/article/41/D1/D706/1061951/Library-of-Apicomplexan-Metabolic-Pathways-a,,
GenomeRNAi,https://www.oxfordjournals.org/nar/database/summary/1581,False,http://www.genomernai.org,http://www.genomernai.org,200,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gks1170,http://academic.oup.com/nar/article/41/D1/D1021/1066506/GenomeRNAi-a-database-for-cellbased-and-in-vivo,,
STIFDB2,https://www.oxfordjournals.org/nar/database/summary/1582,True,http://caps.ncbs.res.in/stifdb2,http://caps.ncbs.res.in/stifdb2/,200,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,2014-01-16,3049
3DSwap: Database of Proteins involved in 3D domain Swapping,https://www.oxfordjournals.org/nar/database/summary/1583,True,http://caps.ncbs.res.in/3DSwap,http://caps.ncbs.res.in/3dswap/,200,Protein sequence databases,Protein domain databases; protein classification,,,,,http://dx.doi.org/10.1093/database/bar042,https://academic.oup.com/database/article-lookup/doi/10.1093/database/bar042,2011-06-26,3984
Dfam,https://www.oxfordjournals.org/nar/database/summary/1585,True,http://dfam.org/,https://www.dfam.org/,200,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,http://dx.doi.org/10.1093/nar/gks1265,http://academic.oup.com/nar/article/41/D1/D70/1073076/Dfam-a-database-of-repetitive-DNA-based-on-profile,2022-04-12,41
