nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi
H2DB,https://www.oxfordjournals.org/nar/database/summary/1637,True,http://tga.nig.ac.jp/h2db/,http://tga.nig.ac.jp/h2db/,200,,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gks1216,http://academic.oup.com/nar/article/41/D1/D880/1069070/H2DB-a-heritability-database-across-multiple
NHPRTR,https://www.oxfordjournals.org/nar/database/summary/1638,True,http://nhprtr.org/,http://nhprtr.org/,200,OK,26 Aug 2019,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gku1110,http://academic.oup.com/nar/article/43/D1/D737/2437575/Tissuespecific-transcriptome-sequencing-analysis
OikoBase,https://www.oxfordjournals.org/nar/database/summary/1639,True,http://oikoarrays.biology.uiowa.edu/Oiko/,http://oikoarrays.biology.uiowa.edu/Oiko/,200,OK,02 Oct 2012,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gks1159,http://academic.oup.com/nar/article/41/D1/D845/1064531/OikoBase-a-genomics-and-developmental
ZInC,https://www.oxfordjournals.org/nar/database/summary/1640,False,http://research.nhgri.nih.gov/zinc,https://research.nhgri.nih.gov/zinc/,200,OK,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gks946,http://academic.oup.com/nar/article/41/D1/D861/1074352/The-Zebrafish-Insertion-Collection-ZInC-a-web
NIH Genetic Testing Registry,https://www.oxfordjournals.org/nar/database/summary/1641,False,http://www.ncbi.nlm.nih.gov/gtr/,https://www.ncbi.nlm.nih.gov/gtr/,200,OK,,Human Genes and Diseases,General human genetics databases,,,,,http://dx.doi.org/10.1093/nar/gks1173,http://academic.oup.com/nar/article/41/D1/D925/1066832/The-NIH-genetic-testing-registry-a-new-centralized
dbVar,https://www.oxfordjournals.org/nar/database/summary/1642,False,http://www.ncbi.nlm.nih.gov/dbvar,https://www.ncbi.nlm.nih.gov/dbvar,200,OK,,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/gks1213,http://academic.oup.com/nar/article/41/D1/D936/1068931/dbVar-and-DGVa-public-archives-for-genomic
CellLineNavigator,https://www.oxfordjournals.org/nar/database/summary/1643,,http://www.medicalgenomics.org/celllinenavigator/,,"HTTPSConnectionPool(host='www.medicalgenomics.org', port=443): Max retries exceeded with url: /celllinenavigator/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='www.medicalgenomics.org', port=443): Max retries exceeded with url: /celllinenavigator/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1123)')))",,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/gks1012,http://academic.oup.com/nar/article/41/D1/D942/1051305/CellLineNavigator-a-workbench-for-cancer-cell-line
TSGene,https://www.oxfordjournals.org/nar/database/summary/1644,True,https://bioinfo.uth.edu/TSGene1.0/,https://bioinfo.uth.edu/TSGene1.0/,200,OK,01 Jun 2016,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/gks937,http://academic.oup.com/nar/article/41/D1/D970/1074154/TSGene-a-web-resource-for-tumor-suppressor-genes
CircaDB,https://www.oxfordjournals.org/nar/database/summary/1645,True,http://bioinf.itmat.upenn.edu/circa/,http://bioinf.itmat.upenn.edu/circa/,404,Not Found,,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gks1161,http://academic.oup.com/nar/article/41/D1/D1009/1064953/CircaDB-a-database-of-mammalian-circadian-gene
BloodSpot,https://www.oxfordjournals.org/nar/database/summary/1646,False,http://servers.binf.ku.dk/bloodspot/,https://servers.binf.ku.dk/bloodspot/,200,OK,01 Jun 2021,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gkv1101,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkv1101
METscout,https://www.oxfordjournals.org/nar/database/summary/1647,False,http://metscout.mpg.de,http://metscout.mpg.de/,200,OK,,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gks886,http://academic.oup.com/nar/article/41/D1/D1047/1073820/METscout-a-pathfinder-exploring-the-landscape-of
SpermatogenesisOnline,https://www.oxfordjournals.org/nar/database/summary/1648,True,http://mcg.ustc.edu.cn/bsc/spermgenes/,http://mcg.ustc.edu.cn/bsc/spermgenes/,200,OK,,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gks1186,http://academic.oup.com/nar/article/41/D1/D1055/1067423/SpermatogenesisOnline-10-a-resource-for
Cell Image Library,https://www.oxfordjournals.org/nar/database/summary/1649,False,http://www.cellimagelibrary.org,http://www.cellimagelibrary.org/home,200,OK,,Other Molecular Biology Databases,,,,,,http://dx.doi.org/10.1093/nar/gks1257,http://academic.oup.com/nar/article/41/D1/D1241/1072323/The-cell-an-image-libraryCCDB-a-curated-repository
BioLiP,https://www.oxfordjournals.org/nar/database/summary/1651,False,http://zhanglab.ccmb.med.umich.edu/BioLiP/,https://zhanggroup.org/BioLiP/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gks966,http://academic.oup.com/nar/article/41/D1/D1096/1074898/BioLiP-a-semimanually-curated-database-for
G4LDB,https://www.oxfordjournals.org/nar/database/summary/1652,False,http://www.g4ldb.org,http://ww1.g4ldb.org,200,OK,13 May 2022,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gks1101,http://academic.oup.com/nar/article/41/D1/D1115/1058257/G4LDB-a-database-for-discovering-and-studying
GDSC,https://www.oxfordjournals.org/nar/database/summary/1653,False,http://www.cancerRxgene.org,https://www.cancerrxgene.org/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gks1111,http://academic.oup.com/nar/article/41/D1/D955/1059448/Genomics-of-Drug-Sensitivity-in-Cancer-GDSC-a
NPACT,https://www.oxfordjournals.org/nar/database/summary/1654,True,http://crdd.osdd.net/raghava/npact/,http://crdd.osdd.net/raghava/npact/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gks1047,http://academic.oup.com/nar/article/41/D1/D1124/1052661/NPACT-Naturally-Occurring-Plantbased-Anticancer
StreptomeDB,https://www.oxfordjournals.org/nar/database/summary/1655,True,http://132.230.56.4/streptomedb3/,http://132.230.56.4/streptomedb3/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,https://doi.org/10.1093/nar/gkaa868,https://academic.oup.com/nar/article/49/D1/D600/5922797
SwissBioisostere,https://www.oxfordjournals.org/nar/database/summary/1656,True,http://www.swissbioisostere.ch/,http://www.swissbioisostere.ch/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gks1059,http://academic.oup.com/nar/article/41/D1/D1137/1054319/SwissBioisostere-a-database-of-molecular
PGDD,https://www.oxfordjournals.org/nar/database/summary/1657,True,http://chibba.agtec.uga.edu/duplication/,http://chibba.agtec.uga.edu/duplication/,404,Not Found,,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/gks1104,http://academic.oup.com/nar/article/41/D1/D1152/1058651/PGDD-a-database-of-gene-and-genome-duplication-in
PIECE,https://www.oxfordjournals.org/nar/database/summary/1658,True,https://wheat.pw.usda.gov/piece/,https://wheat.pw.usda.gov/piece/,404,Not Found,,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/gks1109,http://academic.oup.com/nar/article/41/D1/D1159/1059258/PIECE-a-database-for-plant-gene-structure
RiceFREND,https://www.oxfordjournals.org/nar/database/summary/1660,False,http://ricefrend.dna.affrc.go.jp/,https://ricefrend.dna.affrc.go.jp/,200,OK,,Plant databases,Rice,,,,,http://dx.doi.org/10.1093/nar/gks1122,http://academic.oup.com/nar/article/41/D1/D1214/1060915/RiceFREND-a-platform-for-retrieving-coexpressed
CloneDB,https://www.oxfordjournals.org/nar/database/summary/1661,False,http://www.ncbi.nlm.nih.gov/clone/,https://www.ncbi.nlm.nih.gov/clone/,200,OK,,Cell biology,,,,,,http://dx.doi.org/10.1093/nar/gks1164,http://academic.oup.com/nar/article/41/D1/D1070/1065498/Clone-DB-an-integrated-NCBI-resource-for
LUCApedia,https://www.oxfordjournals.org/nar/database/summary/1662,False,http://eeb.princeton.edu/lucapedia,https://eeb.princeton.edu/lucapedia,404,Not Found,16 May 2022,Cell biology,,,,,,http://dx.doi.org/10.1093/nar/gks1217,http://academic.oup.com/nar/article/41/D1/D1079/1069131/LUCApedia-a-database-for-the-study-of-ancient-life
NCBI Bookshelf,https://www.oxfordjournals.org/nar/database/summary/1663,False,http://www.ncbi.nlm.nih.gov/books,https://www.ncbi.nlm.nih.gov/books,200,OK,,Cell biology,,,,,,http://dx.doi.org/10.1093/nar/,
NPIDB (Nucleic acids Ã¢â‚¬â€œ Protein Interaction DataBase),https://www.oxfordjournals.org/nar/database/summary/1665,False,http://npidb.belozersky.msu.ru/,https://npidb.belozersky.msu.ru/unavailable.html,200,OK,08 May 2022,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/gks1199,http://academic.oup.com/nar/article/41/D1/D517/1068464/NPIDB-nucleic-acidprotein-interaction-database
MicroScope,https://www.oxfordjournals.org/nar/database/summary/1666,False,http://www.genoscope.cns.fr/agc/microscope/,https://mage.genoscope.cns.fr/microscope/home/index.php,200,OK,01 Feb 2022,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1194,http://academic.oup.com/nar/article/41/D1/D636/1068146/MicroScopean-integrated-microbial-resource-for-the
FlyAtlas,https://www.oxfordjournals.org/nar/database/summary/1667,True,http://flyatlas.org/,http://flyatlas.org/,412,Precondition Failed,,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1141,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gks1141
GenColors,https://www.oxfordjournals.org/nar/database/summary/1668,False,http://sgb.fli-leibniz.de/,http://sgb.leibniz-fli.de/,200,OK,16 Dec 2004,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gks1176,http://academic.oup.com/nar/article/41/D1/D692/1067074/GenColorsbased-comparative-genome-databases-for
Genomicus,https://www.oxfordjournals.org/nar/database/summary/1669,False,http://www.genomicus.biologie.ens.fr/,https://www.genomicus.bio.ens.psl.eu/,500,Internal Server Error,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gku1112,http://academic.oup.com/nar/article/43/D1/D682/2437619/Genomicus-update-2015-KaryoView-and-MatrixView
Allen Brain Atlas,https://www.oxfordjournals.org/nar/database/summary/1670,False,http://www.brain-map.org,https://portal.brain-map.org/,200,OK,,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gks1042,http://academic.oup.com/nar/article/41/D1/D996/1052578/Allen-Brain-Atlas-an-integrated-spatiotemporal
InnateDB,https://www.oxfordjournals.org/nar/database/summary/1671,True,http://www.innatedb.com/,http://www.innatedb.com/,200,OK,,Immunological databases,,,,,,http://dx.doi.org/10.1093/nar/gks1147,http://academic.oup.com/nar/article/41/D1/D1228/1062985/InnateDB-systems-biology-of-innate-immunity-and
BioGPS,https://www.oxfordjournals.org/nar/database/summary/1672,False,http://biogps.org,http://biogps.org/,200,OK,,Genomics Databases (non-vertebrate),"Genome annotation terms, ontologies and nomenclature",,,,,http://dx.doi.org/10.1093/nar/gks1114,http://academic.oup.com/nar/article/41/D1/D561/1060110/BioGPS-and-MyGeneinfo-organizing-online
uORFdb,https://www.oxfordjournals.org/nar/database/summary/1674,False,http://www.compgen.uni-muenster.de/tools/uorfdb/,https://www.compgen.uni-muenster.de/tools/uorfdb//index.pl,200,OK,,Nucleotide Sequence Databases,"Gene structure, introns and exons, splice sites",,,,,http://dx.doi.org/10.1093/nar/gkt952,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt952
BloodChIP,https://www.oxfordjournals.org/nar/database/summary/1675,,http://149.171.101.136/python/BloodChIP/,,"HTTPConnectionPool(host='149.171.101.136', port=80): Max retries exceeded with url: /python/BloodChIP/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8be0>, 'Connection to 149.171.101.136 timed out. (connect timeout=120)'))","HTTPConnectionPool(host='149.171.101.136', port=80): Max retries exceeded with url: /python/BloodChIP/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8be0>, 'Connection to 149.171.101.136 timed out. (connect timeout=120)'))",,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gkt1036,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1036
CollecTF,https://www.oxfordjournals.org/nar/database/summary/1676,False,http://collectf.umbc.edu,http://collectf.umbc.edu/browse/home/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gkt1123,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1123
DPRP,https://www.oxfordjournals.org/nar/database/summary/1677,,http://syslab.nchu.edu.tw/DPRP/,,"HTTPConnectionPool(host='syslab.nchu.edu.tw', port=80): Max retries exceeded with url: /DPRP/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae84d8>, 'Connection to syslab.nchu.edu.tw timed out. (connect timeout=120)'))","HTTPConnectionPool(host='syslab.nchu.edu.tw', port=80): Max retries exceeded with url: /DPRP/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae84d8>, 'Connection to syslab.nchu.edu.tw timed out. (connect timeout=120)'))",,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gkt1254,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1254
OnTheFly,https://www.oxfordjournals.org/nar/database/summary/1678,,http://bhapp.c2b2.columbia.edu/OnTheFly/,,"HTTPSConnectionPool(host='bhapp.c2b2.columbia.edu', port=443): Max retries exceeded with url: /OnTheFly/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='bhapp.c2b2.columbia.edu', port=443): Max retries exceeded with url: /OnTheFly/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gkt1165,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1165
TFBSshape,https://www.oxfordjournals.org/nar/database/summary/1679,False,http://rohslab.cmb.usc.edu/TFBSshape/,https://rohslab.usc.edu/TFBSshape/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gkt1087,https://academic.oup.com/nar/article/42/D1/D148/1049009
RADAR,https://www.oxfordjournals.org/nar/database/summary/1681,,http://rnaedit.com,,"HTTPConnectionPool(host='rnaedit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8460>, 'Connection to rnaedit.com timed out. (connect timeout=120)'))","HTTPConnectionPool(host='rnaedit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8460>, 'Connection to rnaedit.com timed out. (connect timeout=120)'))",,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gkt996,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt996
MP:PD,https://www.oxfordjournals.org/nar/database/summary/1682,True,http://proteinformatics.charite.de/mppd,http://proteinformatics.charite.de/mppd,404,Not Found,,Protein sequence databases,Protein properties,,,,,http://dx.doi.org/10.1093/nar/gkt1062,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1062
HRaP - Database of occurrence of HomoRepeats and Patterns in proteomes,https://www.oxfordjournals.org/nar/database/summary/1683,,http://bioinfo.protres.ru/hrap/,,"HTTPConnectionPool(host='bioinfo.protres.ru', port=80): Max retries exceeded with url: /hrap/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5ae8250>: Failed to establish a new connection: [Errno 113] No route to host'))","HTTPConnectionPool(host='bioinfo.protres.ru', port=80): Max retries exceeded with url: /hrap/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5ae8250>: Failed to establish a new connection: [Errno 113] No route to host'))",,Protein sequence databases,Protein sequence motifs and active sites,,,,,http://dx.doi.org/10.1093/nar/gkt927,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt927
LenVarDB,https://www.oxfordjournals.org/nar/database/summary/1685,True,http://caps.ncbs.res.in/lenvardb/,http://caps.ncbs.res.in/lenvardb/,200,OK,12 Aug 2015,Protein sequence databases,Protein domain databases; protein classification,,,,,http://dx.doi.org/10.1093/nar/gkt1014,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1014
Hemolytik,https://www.oxfordjournals.org/nar/database/summary/1686,True,http://crdd.osdd.net/raghava/hemolytik/,http://crdd.osdd.net/raghava/hemolytik/,200,OK,,Structure Databases,Small molecules,,,,,http://dx.doi.org/10.1093/nar/gkt1008,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1008
