nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,
GTRD,https://www.oxfordjournals.org/nar/database/summary/1917,False,http://gtrd.biouml.org,http://gtrd.biouml.org/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gky1128,https://academic.oup.com/nar/article/47/D1/D100/5184717,
LincSNP,https://www.oxfordjournals.org/nar/database/summary/1918,True,http://bio-bigdata.hrbmu.edu.cn/lincsnp/,http://bio-bigdata.hrbmu.edu.cn/lincsnp/,200,OK,,RNA sequence databases,,,,,,https://doi.org/10.1093/nar/gkaa1037,https://academic.oup.com/nar/article/49/D1/D1244/5997411,
LNCediting,https://www.oxfordjournals.org/nar/database/summary/1919,True,http://bioinfo.life.hust.edu.cn/LNCediting/,http://bioinfo.life.hust.edu.cn/LNCediting/,200,OK,,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/1919,,
MethSMRT,https://www.oxfordjournals.org/nar/database/summary/1920,False,http://sysbio.sysu.edu.cn/methsmrt,http://sysbio.sysu.edu.cn/methsmrt/,200,OK,05 Jul 2019,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,http://dx.doi.org/10.1093/nar/1920,,
miRPathDB,https://www.oxfordjournals.org/nar/database/summary/1921,True,https://mpd.bioinf.uni-sb.de/,https://mpd.bioinf.uni-sb.de/,200,,,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/1921,,
POSTAR,https://www.oxfordjournals.org/nar/database/summary/1922,False,http://POSTAR.ncrnalab.org,http://postar.ncrnalab.org/,200,OK,28 Feb 2022,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/1922,,
RAID,https://www.oxfordjournals.org/nar/database/summary/1923,,http://www.rna-society.org/raid,,Exceeded 30 redirects.,Exceeded 30 redirects.,,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/1923,,
RNALocate,https://www.oxfordjournals.org/nar/database/summary/1925,True,http://www.rna-society.org/rnalocate/,http://www.rna-society.org/rnalocate/,200,OK,13 Sep 2021,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/1925,,
SNP2TFBS,https://www.oxfordjournals.org/nar/database/summary/1926,,http://ccg.vital-it.ch/snp2tfbs/:,,"HTTPSConnectionPool(host='ccg.epfl.ch', port=443): Max retries exceeded with url: //snp2tfbs/: (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='ccg.epfl.ch', port=443): Max retries exceeded with url: //snp2tfbs/: (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/1926,,
TFBSbank,https://www.oxfordjournals.org/nar/database/summary/1927,True,http://tfbsbank.co.uk/,http://tfbsbank.co.uk/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/1927,,
Uniclust,https://www.oxfordjournals.org/nar/database/summary/1928,False,http://uniclust.mmseqs.com/,https://uniclust.mmseqs.com/,200,OK,,Protein sequence databases,General sequence databases,,,,,http://dx.doi.org/10.1093/nar/1928,,
ADPriboDB,https://www.oxfordjournals.org/nar/database/summary/1929,False,http://adpribodb.leunglab.org/,http://adpribodb.adpribodb.org,406,Not Acceptable,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gkaa941,https://academic.oup.com/nar/article/49/D1/D261/5952204,
FuzDB,https://www.oxfordjournals.org/nar/database/summary/1930,False,http://protdyn-database.org,http://protdyn-database.org/,200,OK,,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/1930,,
JET2 Viewer,https://www.oxfordjournals.org/nar/database/summary/1931,True,http://www.lcqb.upmc.fr/jet2_viewer/,http://www.lcqb.upmc.fr/jet2_viewer/,200,OK,22 Jul 2016,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/1931,,
LinkProt,https://www.oxfordjournals.org/nar/database/summary/1932,False,http://linkprot.cent.uw.edu.pl/,https://linkprot.cent.uw.edu.pl/,200,OK,,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/1932,,
Membranome,https://www.oxfordjournals.org/nar/database/summary/1933,False,http://membranome.org/,https://membranome.org/,200,OK,13 May 2022,Protein sequence databases,Protein localization and targeting,,,,,http://dx.doi.org/10.1093/nar/1933,,
mutLBSgeneDB,https://www.oxfordjournals.org/nar/database/summary/1934,True,http://www.zhaobioinfo.org/mutLBSgeneDB/,http://www.zhaobioinfo.org/mutLBSgeneDB/,200,OK,09 May 2016,Protein sequence databases,Protein sequence motifs and active sites,,,,,http://dx.doi.org/10.1093/nar/1934,,
WERAM,https://www.oxfordjournals.org/nar/database/summary/1935,True,http://weram.biocuckoo.org/,http://weram.biocuckoo.org/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/1935,,
ECOD,https://www.oxfordjournals.org/nar/database/summary/1936,True,http://prodata.swmed.edu/ecod/,http://prodata.swmed.edu/ecod/,200,OK,,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/1936,,
TSTMP,https://www.oxfordjournals.org/nar/database/summary/1937,False,http://tstmp.enzim.ttk.mta.hu,http://tstmp.enzim.ttk.mta.hu/,200,OK,,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/1937,,
Ontobee,https://www.oxfordjournals.org/nar/database/summary/1938,False,http://www.ontobee.org/,https://www.ontobee.org/,200,OK,,Genomics Databases (non-vertebrate),"Genome annotation terms, ontologies and nomenclature",,,,,http://dx.doi.org/10.1093/nar/1938,,
Coexpedia,https://www.oxfordjournals.org/nar/database/summary/1939,False,http://www.coexpedia.org,https://www.coexpedia.org/,200,OK,,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/1939,,
CGDB,https://www.oxfordjournals.org/nar/database/summary/1940,True,http://cgdb.biocuckoo.org/,http://cgdb.biocuckoo.org/,200,OK,,Metabolic and Signaling Pathways,Signalling pathways,,,,,http://dx.doi.org/10.1093/nar/1940,,
FAIRDOMHub,https://www.oxfordjournals.org/nar/database/summary/1941,True,https://fairdomhub.org/,https://fairdomhub.org/,200,OK,,Other Molecular Biology Databases,,,,,,http://dx.doi.org/10.1093/nar/1941,,
HIPPIE,https://www.oxfordjournals.org/nar/database/summary/1942,False,http://cbdm.uni-mainz.de/hippie/,http://cbdm-01.zdv.uni-mainz.de/~mschaefer/hippie/,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/1942,,
pathDIP,https://www.oxfordjournals.org/nar/database/summary/1943,False,http://ophid.utoronto.ca/pathDIP,http://ophid.utoronto.ca/pathDIP/,200,OK,,Metabolic and Signaling Pathways,Signalling pathways,,,,,http://dx.doi.org/10.1093/nar/1943,,
XTalkDB,https://www.oxfordjournals.org/nar/database/summary/1944,False,http://www.xtalkdb.org,http://www.xtalkdb.org/home,200,OK,,Metabolic and Signaling Pathways,Signalling pathways,,,,,http://dx.doi.org/10.1093/nar/1944,,
IMG/VR v3,https://www.oxfordjournals.org/nar/database/summary/1945,True,https://img.jgi.doe.gov/vr/,https://img.jgi.doe.gov/vr/,200,OK,,Genomics Databases (non-vertebrate),Viral genome databases,,,,,https://doi.org/10.1093/nar/gkaa946,https://academic.oup.com/nar/article/49/D1/D764/5952208,
Influenza Research Database,https://www.oxfordjournals.org/nar/database/summary/1946,False,http://www.fludb.org,https://www.fludb.org/brc/home.spg?decorator=influenza,200,OK,16 May 2022,Genomics Databases (non-vertebrate),Viral genome databases,,,,,http://dx.doi.org/10.1093/nar/1946,,
MRPrimerV,https://www.oxfordjournals.org/nar/database/summary/1947,False,http://infolab.dgist.ac.kr/MRPrimerV,http://infolab.kaist.ac.kr,200,OK,,Genomics Databases (non-vertebrate),Viral genome databases,,,,,http://dx.doi.org/10.1093/nar/1947,,
pVOGs,https://www.oxfordjournals.org/nar/database/summary/1948,True,http://research.engineering.uiowa.edu/kristensenlab/VOG,http://research.engineering.uiowa.edu/kristensenlab/VOG,404,Not Found,,Genomics Databases (non-vertebrate),Viral genome databases,,,,,http://dx.doi.org/10.1093/nar/1948,,
antiSMASH,https://www.oxfordjournals.org/nar/database/summary/1949,False,http://antismash-db.secondarymetabolites.org,https://antismash-db.secondarymetabolites.org/,200,OK,06 Nov 2020,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/gkaa978,https://academic.oup.com/nar/article/49/D1/D639/5957162,
IMG-ABC,https://www.oxfordjournals.org/nar/database/summary/1950,True,https://img.jgi.doe.gov/abc-public/,https://img.jgi.doe.gov/abc-public/,200,OK,,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/1950,,
CARD,https://www.oxfordjournals.org/nar/database/summary/1951,False,http://arpcard.mcmaster.ca,https://card.mcmaster.ca/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/1951,,
MEGaRes,https://www.oxfordjournals.org/nar/database/summary/1952,,https://meg.colostate.edu/MEGaRes/,,"HTTPSConnectionPool(host='meg.colostate.edu', port=443): Max retries exceeded with url: /MEGaRes/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='meg.colostate.edu', port=443): Max retries exceeded with url: /MEGaRes/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1123)')))",,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/1952,,
PathoYeastract,https://www.oxfordjournals.org/nar/database/summary/1953,False,http://pathoyeastract.org/index.php,http://yeastract-plus.org/pathoyeastract/index.php,200,OK,,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,http://dx.doi.org/10.1093/nar/1953,,
WDCM,https://www.oxfordjournals.org/nar/database/summary/1954,False,http://www.wdcm.org,https://www.wdcm.org/,200,OK,20 Jan 2022,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/1954,,
CeNDR,https://www.oxfordjournals.org/nar/database/summary/1956,False,http://www.elegansvariation.org,https://www.elegansvariation.org/,200,OK,,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,http://dx.doi.org/10.1093/nar/1956,,
CistromeDB,https://www.oxfordjournals.org/nar/database/summary/1957,False,http://cistrome.org/db,http://cistrome.org/db/,200,OK,19 May 2019,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/1957,,
GenomeCRISPR,https://www.oxfordjournals.org/nar/database/summary/1958,False,http://genomecrispr.org,http://genomecrispr.dkfz.de/,200,OK,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/1958,,
HieranoiDB,https://www.oxfordjournals.org/nar/database/summary/1959,False,http://hieranoidb.sbc.su.se/,https://hieranoidb.sbc.su.se/,200,OK,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/1959,,
HipSci,https://www.oxfordjournals.org/nar/database/summary/1960,False,http://www.hipsci.org/,https://www.hipsci.org/,200,OK,07 Oct 2020,Human Genes and Diseases,General human genetics databases,,,,,http://dx.doi.org/10.1093/nar/1960,,
Monarch Initiative,https://www.oxfordjournals.org/nar/database/summary/1961,False,http://monarchinitiative.org,https://monarchinitiative.org/,200,OK,30 Dec 2021,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/1961,,
REDIportal,https://www.oxfordjournals.org/nar/database/summary/1962,True,http://srv00.recas.ba.infn.it/atlas/index.html,http://srv00.recas.ba.infn.it/atlas/index.html,200,OK,16 Sep 2020,RNA sequence databases,,,,,,https://doi.org/10.1093/nar/gkaa916,https://academic.oup.com/nar/article/49/D1/D1012/5940507,
mirDNMR,https://www.oxfordjournals.org/nar/database/summary/1964,,https://www.wzgenomics.cn/mirdnmr/,,"HTTPSConnectionPool(host='www.wzgenomics.cn', port=443): Max retries exceeded with url: /mirdnmr/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1123)')))","HTTPSConnectionPool(host='www.wzgenomics.cn', port=443): Max retries exceeded with url: /mirdnmr/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1123)')))",,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/1964,,
denovo-db,https://www.oxfordjournals.org/nar/database/summary/1965,False,http://denovo-db.gs.washington.edu,https://denovo-db.gs.washington.edu/denovo-db/,200,OK,,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/1965,,
dbDEMC,https://www.oxfordjournals.org/nar/database/summary/1966,False,http://www.picb.ac.cn/dbDEMC,https://www.biosino.org/dbDEMC/index,200,,,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/1966,,
ExAC browser,https://www.oxfordjournals.org/nar/database/summary/1968,False,http://exac.broadinstitute.org,https://exac.broadinstitute.org:443/,200,OK,21 Jan 2022,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/1968,,
IGSR,https://www.oxfordjournals.org/nar/database/summary/1969,,http://www.1000genomes.org/data-portal,,"HTTPSConnectionPool(host='www.internationalgenome.org', port=443): Max retries exceeded with url: /data-portal (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1123)')))","HTTPSConnectionPool(host='www.internationalgenome.org', port=443): Max retries exceeded with url: /data-portal (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1123)')))",,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/1969,,
NSDNA,https://www.oxfordjournals.org/nar/database/summary/1971,True,http://www.bio-bigdata.net/nsdna/,http://www.bio-bigdata.net/nsdna/,200,OK,31 May 2019,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/1971,,
KERIS,https://www.oxfordjournals.org/nar/database/summary/1972,False,http://igenomed.org/KERIS,https://igenomed.stanford.edu/KERIS,404,Not Found,,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/1972,,
SZGR,https://www.oxfordjournals.org/nar/database/summary/1973,True,https://bioinfo.uth.edu/SZGR/,https://bioinfo.uth.edu/SZGR/,200,OK,,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/1973,,
DrugCentral,https://www.oxfordjournals.org/nar/database/summary/1974,False,http://drugcentral.org,https://drugcentral.org/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,https://doi.org/10.1093/nar/gkaa997,https://academic.oup.com/nar/article/49/D1/D1160/5957163,
Exposome-Explorer,https://www.oxfordjournals.org/nar/database/summary/1975,False,http://exposome-explorer.iarc.fr,http://exposome-explorer.iarc.fr/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/1975,,
Open Targets,https://www.oxfordjournals.org/nar/database/summary/1976,False,https://targetvalidation.org,https://platform.opentargets.org/,200,OK,28 Apr 2022,Other Molecular Biology Databases,Drugs and drug design,,,,,https://doi.org/10.1093/nar/gkaa1027,https://academic.oup.com/nar/article/49/D1/D1302/5983621,
Pharos,https://www.oxfordjournals.org/nar/database/summary/1977,True,https://pharos.nih.gov/,https://pharos.nih.gov/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,https://doi.org/10.1093/nar/gkaa993,https://academic.oup.com/nar/article/49/D1/D1334/5958490,
EURISCO,https://www.oxfordjournals.org/nar/database/summary/1978,False,http://eurisco.ecpgr.org/,https://eurisco.ipk-gatersleben.de/apex/eurisco_ws/r/eurisco/home,200,OK,,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/1978,,
PceRBase,https://www.oxfordjournals.org/nar/database/summary/1979,True,http://bis.zju.edu.cn/pcernadb/index.jsp,http://bis.zju.edu.cn/pcernadb/index.jsp,200,OK,,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/1979,,
Plant Reactome,https://www.oxfordjournals.org/nar/database/summary/1981,False,http://plantreactome.gramene.org/,http://plantreactome.gramene.org/index.php?lang=en,200,OK,16 May 2022,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/1981,,
PMDBase,https://www.oxfordjournals.org/nar/database/summary/1982,True,http://www.sesame-bioinfo.org/PMDBase,http://www.sesame-bioinfo.org/PMDBase,400,Bad Request,,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/1982,,
AraPheno,https://www.oxfordjournals.org/nar/database/summary/1983,False,https://arapheno.1001genomes.org,https://arapheno.1001genomes.org/,200,OK,,Plant databases,Arabidopsis thaliana,,,,,http://dx.doi.org/10.1093/nar/1983,,
SoyNet,https://www.oxfordjournals.org/nar/database/summary/1984,True,http://www.inetbio.org/soynet/,http://www.inetbio.org/soynet/,200,OK,,Plant databases,Other plants,,,,,http://dx.doi.org/10.1093/nar/1984,,
ccNET,https://www.oxfordjournals.org/nar/database/summary/1985,,http://structuralbiology.cau.edu.cn/gossypium/,,"HTTPConnectionPool(host='structuralbiology.cau.edu.cn', port=80): Max retries exceeded with url: /gossypium/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e2f8>, 'Connection to structuralbiology.cau.edu.cn timed out. (connect timeout=120)'))","HTTPConnectionPool(host='structuralbiology.cau.edu.cn', port=80): Max retries exceeded with url: /gossypium/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e2f8>, 'Connection to structuralbiology.cau.edu.cn timed out. (connect timeout=120)'))",,Plant databases,Other plants,,,,,http://dx.doi.org/10.1093/nar/1985,,
